Date,Open,High,Low,Close,Adj Close,Volume
2019-01-18,138.309998,138.600006,136.639999,138.500000,134.141464,10263500
2019-01-22,137.899994,139.520004,136.979996,138.050003,133.705627,8102300
2019-01-23,138.770004,138.979996,136.149994,137.009995,132.698349,5465800
2019-01-24,137.110001,138.320007,136.520004,137.699997,133.366592,4924800
2019-01-25,139.000000,139.899994,137.699997,138.669998,134.306061,9756300
2019-01-28,137.509995,137.509995,134.809998,135.990005,131.710434,9857200
2019-01-29,136.589996,136.690002,134.110001,135.000000,130.751587,7457700
2019-01-30,136.100006,137.899994,135.509995,137.600006,133.269745,8078100
2019-01-31,134.389999,135.729996,133.300003,135.009995,130.761246,20095700
2019-02-01,135.389999,140.350006,135.259995,140.149994,135.739532,13248300
2019-02-04,139.789993,141.520004,139.179993,141.500000,137.047012,11882700
2019-02-05,142.000000,142.949997,141.830002,142.529999,138.044632,8455700
2019-02-06,141.960007,142.419998,141.050003,141.490005,137.037338,6146900
2019-02-07,139.919998,141.059998,139.210007,140.169998,135.758881,10675300
2019-02-08,138.690002,140.399994,138.520004,140.380005,135.962296,5950700
2019-02-11,141.259995,142.289993,140.449997,140.800003,136.369049,7600100
2019-02-12,141.789993,142.800003,141.250000,141.990005,137.521637,6090000
2019-02-13,142.889999,144.699997,142.869995,143.490005,138.974396,6885600
2019-02-14,142.979996,143.479996,142.399994,143.160004,138.896790,6314000
2019-02-15,144.550003,144.910004,143.820007,144.910004,140.594666,6536000
2019-02-19,144.419998,144.880005,144.020004,144.440002,140.138672,8406700
2019-02-20,144.350006,144.839996,143.520004,144.729996,140.420044,5283100
2019-02-21,144.350006,145.029999,143.179993,144.000000,139.711761,8573400
2019-02-22,144.419998,146.279999,144.419998,145.869995,141.526093,9680800
2019-02-25,146.910004,147.199997,145.809998,146.059998,141.710434,9731200
2019-02-26,145.199997,147.399994,145.020004,147.039993,142.661240,7332500
2019-02-27,146.500000,147.490005,145.919998,147.220001,142.835861,9731200
2019-02-28,147.259995,148.820007,147.229996,148.119995,143.709091,6250200
2019-03-01,149.460007,149.929993,148.380005,149.470001,145.018860,7016800
2019-03-04,150.070007,150.190002,146.949997,147.960007,143.553864,6979700
2019-03-05,148.000000,149.289993,147.830002,147.949997,143.544159,9678600
2019-03-06,148.000000,148.520004,147.419998,147.809998,143.408340,8186400
2019-03-07,147.259995,147.809998,146.039993,146.830002,142.457520,8761700
2019-03-08,145.440002,147.479996,144.500000,147.350006,142.962036,5168100
2019-03-11,148.110001,150.970001,148.020004,150.669998,146.183105,9361500
2019-03-12,151.000000,153.139999,150.869995,151.729996,147.211578,9465100
2019-03-13,152.300003,154.039993,152.039993,152.470001,147.929535,8308900
2019-03-14,152.559998,154.690002,152.300003,154.199997,149.608047,9364900
2019-03-15,153.720001,156.820007,153.360001,155.460007,150.830521,20162000
2019-03-18,155.919998,156.410004,154.419998,154.960007,150.345398,9689400
2019-03-19,155.949997,155.949997,154.139999,154.589996,149.986389,9236100
2019-03-20,154.339996,154.869995,152.710007,153.750000,149.171432,6391400
2019-03-21,153.320007,156.679993,153.309998,155.800003,151.160385,7027100
2019-03-22,154.990005,155.679993,152.850006,153.070007,148.511703,8119800
2019-03-25,152.360001,154.059998,151.539993,153.029999,148.472824,7568000
2019-03-26,153.770004,155.600006,153.770004,155.300003,150.675278,15594400
2019-03-27,155.470001,155.860001,153.360001,154.220001,149.627441,12253800
2019-03-28,154.929993,155.080002,153.610001,154.669998,150.064011,16902200
2019-03-29,155.729996,156.289993,154.929993,156.190002,151.538757,12164400
2019-04-01,157.529999,157.729996,156.550003,157.259995,152.576859,6420100
2019-04-02,157.660004,158.149994,156.750000,157.779999,153.081406,6215100
2019-04-03,158.550003,159.110001,157.850006,158.460007,153.741165,8209300
2019-04-04,158.529999,158.690002,156.529999,157.639999,152.945602,5100200
2019-04-05,158.000000,158.630005,157.229996,157.649994,152.955276,4178300
2019-04-08,157.550003,157.850006,156.320007,157.750000,153.052307,5604700
2019-04-09,156.559998,157.990005,156.470001,157.490005,152.800064,6364100
2019-04-10,157.990005,158.779999,157.520004,158.559998,153.838181,3918600
2019-04-11,159.110001,159.300003,157.440002,157.860001,153.159027,5771400
2019-04-12,158.710007,159.639999,157.860001,159.639999,154.886032,6745100
2019-04-15,159.830002,160.479996,159.190002,160.440002,155.662216,8142800
2019-04-16,161.039993,161.100006,159.550003,160.229996,155.458435,6021400
2019-04-17,160.869995,161.070007,160.309998,160.440002,155.662216,4609100
2019-04-18,160.929993,161.100006,159.000000,160.160004,155.390564,7859400
2019-04-22,159.199997,160.479996,159.070007,160.399994,155.623413,4602600
2019-04-23,161.000000,161.880005,159.869995,161.660004,156.845886,6522900
2019-04-24,161.750000,162.029999,160.649994,161.490005,156.680908,7376500
2019-04-25,160.520004,161.600006,158.550003,161.020004,156.224976,8862500
2019-04-26,161.259995,163.029999,160.399994,162.929993,158.078033,7525400
2019-04-29,163.210007,164.500000,163.100006,164.149994,159.261703,10003600
2019-04-30,164.979996,165.699997,163.919998,164.429993,159.533386,6432700
2019-05-01,165.539993,165.740005,162.750000,162.789993,157.942215,5248100
2019-05-02,162.100006,163.080002,160.429993,161.119995,156.321960,6054900
2019-05-03,162.300003,162.740005,161.179993,162.039993,157.214523,4317500
2019-05-06,158.210007,162.649994,158.199997,162.279999,157.447403,10442400
2019-05-07,160.949997,161.779999,158.679993,160.210007,155.439056,6413600
2019-05-08,159.770004,161.699997,159.520004,160.759995,155.972656,5445900
2019-05-09,158.860001,159.850006,157.169998,159.809998,155.050995,6813700
2019-05-10,158.860001,161.399994,157.270004,160.710007,155.924179,5192500
2019-05-13,157.190002,158.720001,156.419998,157.330002,152.644821,9730000
2019-05-14,158.100006,161.520004,157.940002,160.210007,155.439056,9756700
2019-05-15,159.320007,163.160004,159.100006,162.789993,157.942215,7547000
2019-05-16,163.449997,165.600006,162.860001,164.869995,160.206329,9745500
2019-05-17,163.289993,165.199997,163.199997,164.089996,159.448380,4582500
2019-05-20,163.350006,164.740005,162.330002,163.470001,158.845901,4747400
2019-05-21,164.580002,164.860001,163.190002,163.860001,159.224899,9095700
2019-05-22,163.600006,165.630005,163.449997,164.240005,159.594131,5416400
2019-05-23,163.500000,164.250000,160.820007,161.509995,156.941360,6138000
2019-05-24,162.750000,163.410004,161.720001,162.639999,158.039383,4105600
2019-05-28,163.399994,165.770004,163.330002,163.710007,159.079132,10202300
2019-05-29,163.300003,163.500000,161.479996,162.729996,158.126831,6456000
2019-05-30,162.800003,163.500000,161.940002,162.759995,158.155991,4750600
2019-05-31,160.910004,162.130005,160.559998,161.330002,156.766449,5079000
2019-06-03,161.539993,162.830002,156.750000,158.600006,154.113678,8034600
2019-06-04,160.289993,162.369995,158.649994,162.330002,157.738159,6684800
2019-06-05,163.500000,165.399994,162.690002,165.389999,160.711609,7769300
2019-06-06,165.880005,167.399994,164.940002,166.919998,162.198334,13738500
2019-06-07,168.000000,171.610001,167.800003,170.050003,165.239807,10528800
2019-06-10,171.839996,172.020004,170.509995,170.820007,165.988052,7565900
2019-06-11,171.949997,172.179993,168.419998,170.309998,165.492401,6082900
2019-06-12,170.380005,171.619995,169.699997,171.589996,166.736237,6772000
2019-06-13,172.139999,172.199997,168.720001,169.350006,164.559555,6901400
2019-06-14,169.770004,170.639999,168.839996,169.660004,164.860779,4999900
2019-06-17,169.729996,170.419998,169.029999,169.559998,164.763672,6410200
2019-06-18,170.649994,170.669998,167.550003,169.279999,164.491577,6969300
2019-06-19,169.389999,171.199997,169.210007,170.690002,165.861694,6323900
2019-06-20,172.509995,173.940002,171.750000,173.740005,168.825394,11474100
2019-06-21,173.270004,174.809998,173.160004,173.440002,168.533890,11728200
2019-06-24,174.600006,174.729996,172.720001,173.850006,168.932297,5554900
2019-06-25,174.809998,174.940002,170.589996,171.279999,166.434982,9899900
2019-06-26,171.389999,172.389999,170.820007,171.059998,166.221191,7129900
2019-06-27,172.119995,172.399994,170.320007,171.229996,166.386414,5873400
2019-06-28,171.960007,173.550003,170.520004,173.550003,168.640793,8442700
2019-07-01,175.330002,175.539993,172.740005,173.940002,169.019760,6103200
2019-07-02,174.100006,175.320007,173.300003,175.279999,170.321823,5238100
2019-07-03,176.000000,176.990005,175.720001,176.869995,171.866867,4066600
2019-07-05,175.860001,177.029999,174.509995,176.660004,171.662811,5840400
2019-07-08,176.300003,176.610001,175.399994,176.190002,171.206085,6720300
2019-07-09,175.429993,177.889999,175.300003,177.729996,172.702515,4894300
2019-07-10,178.580002,180.259995,178.580002,179.309998,174.237823,5110600
2019-07-11,180.119995,180.940002,179.460007,180.740005,175.627380,6986600
2019-07-12,181.350006,181.350006,178.919998,180.330002,175.229019,7196700
2019-07-15,180.559998,181.070007,179.940002,180.570007,175.462219,4490400
2019-07-16,180.369995,180.880005,178.729996,179.309998,174.237823,6800200
2019-07-17,179.559998,180.210007,179.009995,179.149994,174.082367,3994200
2019-07-18,178.630005,180.619995,178.580002,180.529999,175.423355,4736300
2019-07-19,181.839996,181.839996,179.139999,179.240005,174.169846,5327100
2019-07-22,179.639999,180.979996,179.139999,180.570007,175.462219,4862100
2019-07-23,180.889999,181.270004,179.059998,180.899994,175.782837,7193000
2019-07-24,180.789993,183.429993,179.250000,183.330002,178.144165,8169300
2019-07-25,183.869995,183.990005,181.300003,181.589996,176.453339,6085800
2019-07-26,182.410004,183.820007,182.210007,183.690002,178.493942,5056300
2019-07-29,183.889999,184.070007,182.729996,183.210007,178.027527,4621800
2019-07-30,182.539993,183.380005,181.270004,181.529999,176.395035,5236600
2019-07-31,181.789993,182.050003,176.059998,178.000000,172.964890,7981200
2019-08-01,179.190002,182.399994,178.169998,179.169998,174.101822,8417300
2019-08-02,178.000000,178.270004,174.690002,177.419998,172.401306,8264600
2019-08-05,172.009995,173.500000,166.979996,168.860001,164.083450,16858300
2019-08-06,171.789993,172.949997,170.130005,172.479996,167.601013,10281300
2019-08-07,171.500000,175.729996,170.339996,175.320007,170.360718,8292800
2019-08-08,177.460007,179.949997,176.570007,179.899994,174.811157,7602800
2019-08-09,179.669998,180.100006,177.850006,179.050003,173.985214,5373700
2019-08-12,177.440002,178.649994,175.600006,176.339996,171.351852,7394400
2019-08-13,174.389999,178.919998,174.210007,178.610001,173.557648,6667700
2019-08-14,176.240005,177.250000,173.160004,173.509995,168.601913,7293500
2019-08-15,174.259995,177.020004,173.520004,176.270004,171.530991,6698000
2019-08-16,178.000000,178.750000,177.199997,178.229996,173.438278,8312200
2019-08-19,180.419998,180.419998,178.119995,179.740005,174.907684,5285000
2019-08-20,179.429993,180.630005,178.490005,179.240005,174.421127,3793600
2019-08-21,180.690002,181.690002,180.240005,180.940002,176.075424,3695900
2019-08-22,181.949997,182.330002,178.610001,180.089996,175.248245,6659900
2019-08-23,179.550003,180.500000,174.240005,175.229996,170.518967,7051900
2019-08-26,176.410004,177.669998,175.350006,177.589996,172.815491,7754400
2019-08-27,178.320007,179.190002,176.940002,178.380005,173.584259,4022100
2019-08-28,176.990005,178.990005,176.029999,178.669998,173.866455,4401900
2019-08-29,180.399994,181.389999,179.309998,181.169998,176.299210,4679200
2019-08-30,181.990005,182.179993,179.669998,180.820007,175.958664,4061200
2019-09-03,180.520004,181.250000,179.100006,179.199997,174.382202,4644000
2019-09-04,180.899994,182.199997,180.050003,181.770004,176.883118,4154800
2019-09-05,183.729996,185.679993,183.380005,184.729996,179.763550,6386800
2019-09-06,184.740005,186.710007,184.550003,185.740005,180.746399,7990900
2019-09-09,186.919998,187.050003,179.509995,181.550003,176.669022,7290500
2019-09-10,179.410004,179.699997,173.809998,176.350006,171.608810,15255200
2019-09-11,177.399994,177.929993,174.449997,174.979996,170.275650,9113600
2019-09-12,176.850006,179.410004,176.679993,177.979996,173.195007,7748800
2019-09-13,178.649994,178.770004,176.020004,177.270004,172.504089,6103200
2019-09-16,176.169998,177.199997,175.509995,176.110001,171.375290,4253600
2019-09-17,176.830002,178.259995,175.039993,176.449997,171.706161,5924700
2019-09-18,177.089996,177.179993,172.830002,175.289993,170.577301,9542500
2019-09-19,176.199997,177.410004,175.610001,175.960007,171.229340,6964500
2019-09-20,177.399994,177.630005,173.949997,174.059998,169.380386,12820400
2019-09-23,172.899994,175.250000,172.789993,174.910004,170.207550,8803500
2019-09-24,176.110001,177.199997,173.399994,174.479996,169.789108,10039900
2019-09-25,173.800003,175.669998,172.389999,175.279999,170.567566,7797300
2019-09-26,175.649994,176.449997,174.610001,175.649994,170.927658,10419000
2019-09-27,176.699997,176.830002,172.360001,174.000000,169.322021,9212600
2019-09-30,174.169998,175.449997,172.009995,172.009995,167.385529,16464000
2019-10-01,173.020004,174.820007,172.820007,174.289993,169.604172,8146200
2019-10-02,172.639999,172.940002,168.589996,169.830002,165.264130,10596200
2019-10-03,169.910004,173.139999,168.630005,172.869995,168.222427,7242800
2019-10-04,174.679993,176.520004,174.440002,175.979996,171.248764,6027600
2019-10-07,174.660004,175.690002,173.800003,174.899994,170.197800,5248300
2019-10-08,173.570007,174.639999,171.880005,172.419998,167.784485,5336500
2019-10-09,174.110001,175.990005,173.639999,174.880005,170.178375,6277300
2019-10-10,173.889999,175.899994,173.589996,174.880005,170.178375,4762400
2019-10-11,176.869995,179.199997,176.850006,177.059998,172.299774,8754400
2019-10-14,177.380005,178.410004,177.110001,177.360001,172.591705,7240900
2019-10-15,178.130005,179.429993,177.550003,178.750000,173.944290,4400200
2019-10-16,177.919998,178.259995,176.270004,177.869995,173.087936,6509000
2019-10-17,178.889999,179.190002,177.500000,177.940002,173.156067,4887900
2019-10-18,177.899994,178.199997,174.550003,175.710007,170.986053,6311900
2019-10-21,176.000000,176.729996,174.610001,176.429993,171.686691,4898200
2019-10-22,177.000000,177.789993,170.779999,170.860001,166.266418,10094700
2019-10-23,170.990005,172.169998,170.179993,171.320007,166.714096,7122300
2019-10-24,173.419998,176.869995,173.399994,176.160004,171.423950,7872600
2019-10-25,174.929993,179.149994,173.500000,177.850006,173.068542,10130100
2019-10-28,178.929993,180.179993,178.350006,179.839996,175.004990,10086500
2019-10-29,179.800003,180.000000,177.369995,177.630005,172.854401,7572800
2019-10-30,177.789993,179.419998,176.389999,179.250000,174.430847,5374800
2019-10-31,179.250000,179.699997,178.009995,178.860001,174.051361,6830800
2019-11-01,180.130005,181.320007,179.559998,180.929993,176.065674,7000200
2019-11-04,182.080002,182.399994,178.809998,178.949997,174.138916,7154800
2019-11-05,179.070007,179.559998,175.179993,176.369995,171.628296,7447500
2019-11-06,176.369995,178.190002,176.139999,176.770004,172.017548,6992500
2019-11-07,177.350006,180.649994,176.850006,178.429993,173.632874,7227200
2019-11-08,178.380005,179.449997,177.800003,178.970001,174.158386,3894100
2019-11-11,178.500000,180.360001,178.199997,179.539993,174.713074,3617300
2019-11-12,179.940002,181.059998,178.880005,179.740005,174.907684,6118700
2019-11-13,179.399994,180.880005,177.899994,179.410004,174.586548,6138300
2019-11-14,179.000000,179.770004,178.059998,179.750000,175.210388,9811000
2019-11-15,180.029999,180.679993,179.080002,179.770004,175.229858,7808800
2019-11-18,179.570007,180.320007,178.979996,179.660004,175.122681,7173700
2019-11-19,180.389999,182.979996,180.199997,182.770004,178.154129,8549900
2019-11-20,182.309998,183.220001,180.350006,181.660004,177.072144,6040500
2019-11-21,181.169998,181.809998,179.320007,179.889999,175.346878,5112200
2019-11-22,180.130005,180.470001,178.350006,179.470001,174.937469,6865600
2019-11-25,180.399994,181.350006,180.110001,180.970001,176.399551,5457800
2019-11-26,181.460007,182.919998,181.210007,182.550003,177.939713,7079000
2019-11-27,183.000000,184.539993,182.259995,184.369995,179.713715,11452700
2019-11-29,183.929993,184.850006,183.360001,184.509995,179.850174,3139100
2019-12-02,184.240005,184.369995,179.869995,181.789993,177.198883,6883200
2019-12-03,179.899994,182.139999,179.660004,181.899994,177.306107,4543300
2019-12-04,182.660004,182.660004,180.470001,180.600006,176.038940,10650400
2019-12-05,181.250000,182.029999,180.070007,181.889999,177.296371,4638600
2019-12-06,182.740005,183.279999,181.339996,182.169998,177.569275,14526700
2019-12-09,181.899994,183.259995,181.300003,182.919998,178.300339,10233100
2019-12-10,182.550003,183.149994,181.899994,182.259995,177.657028,8625700
2019-12-11,183.070007,183.080002,181.190002,182.009995,177.413315,7138800
2019-12-12,181.660004,183.330002,180.830002,182.639999,178.027405,11192100
2019-12-13,182.500000,185.520004,182.039993,185.139999,180.464279,8558100
2019-12-16,186.330002,186.820007,185.770004,186.240005,181.536499,8249900
2019-12-17,186.500000,186.779999,184.100006,185.520004,180.834686,10208700
2019-12-18,185.520004,186.440002,184.899994,184.899994,180.230316,8968500
2019-12-19,184.500000,186.580002,184.500000,186.539993,181.828918,5854200
2019-12-20,187.600006,188.169998,186.300003,188.000000,183.252060,11259500
2019-12-23,188.149994,188.410004,187.000000,187.080002,182.355286,5831700
2019-12-24,187.100006,188.020004,186.910004,187.570007,182.832916,2420900
2019-12-26,187.889999,189.179993,187.699997,189.160004,184.382736,5237000
2019-12-27,189.740005,189.889999,188.470001,189.389999,184.606934,5448600
2019-12-30,189.309998,189.479996,187.119995,187.830002,183.086349,4833600
2019-12-31,187.059998,188.000000,186.539993,187.899994,183.154587,5273000
2020-01-02,189.000000,191.139999,188.720001,191.119995,186.293243,8733000
2020-01-03,188.410004,190.960007,187.919998,189.600006,184.811615,4899700
2020-01-06,188.000000,189.210007,187.160004,189.190002,184.412003,10109500
2020-01-07,189.589996,190.100006,188.600006,188.690002,183.924606,4392300
2020-01-08,189.490005,192.500000,188.800003,191.919998,187.073044,5712000
2020-01-09,193.000000,193.919998,192.520004,193.250000,188.369461,6748000
2020-01-10,193.500000,194.570007,193.110001,193.770004,188.876328,6586400
2020-01-13,194.440002,195.600006,194.279999,195.330002,190.396942,11290500
2020-01-14,196.740005,196.949997,195.139999,196.050003,191.098724,6236500
2020-01-15,197.000000,200.149994,196.320007,199.800003,194.754059,10831100
2020-01-16,201.000000,201.500000,199.779999,200.949997,195.875000,9983700
2020-01-17,201.759995,204.750000,199.979996,204.699997,199.530289,12518900
2020-01-21,204.130005,208.389999,203.800003,207.289993,202.054855,14861700
2020-01-22,207.509995,210.130005,207.289993,207.899994,202.649460,8065000
2020-01-23,207.899994,208.399994,205.300003,206.520004,201.304337,8520800
2020-01-24,207.419998,207.990005,204.210007,205.000000,199.822723,7812900
2020-01-27,200.000000,203.330002,199.100006,201.690002,196.596329,7198900
2020-01-28,202.389999,203.839996,201.779999,202.850006,197.727020,7215700
2020-01-29,204.300003,205.919998,202.509995,204.860001,199.686264,7041700
2020-01-30,204.000000,208.500000,203.320007,208.210007,202.951645,8571900
2020-01-31,201.490005,203.979996,198.259995,198.970001,193.945038,16699600
2020-02-03,199.940002,202.259995,199.850006,200.809998,195.738556,10885900
2020-02-04,203.500000,204.919998,202.229996,203.559998,198.419083,10205900
2020-02-05,205.500000,205.600006,199.949997,202.809998,197.688019,8672400
2020-02-06,203.050003,204.630005,202.479996,203.039993,197.912201,7001200
2020-02-07,201.979996,203.830002,201.089996,202.740005,197.619781,5691100
2020-02-10,201.970001,206.130005,201.860001,205.990005,200.787720,6239500
2020-02-11,207.500000,207.669998,203.639999,203.940002,198.789474,10231900
2020-02-12,205.000000,208.149994,205.000000,207.440002,202.201065,7355800
2020-02-13,206.619995,208.470001,206.050003,207.399994,202.454880,9495300
2020-02-14,208.289993,210.779999,208.009995,210.289993,205.275986,6548800
2020-02-18,210.000000,211.500000,209.360001,211.199997,206.164276,7651500
2020-02-19,212.520004,214.169998,211.720001,213.309998,208.223969,5927500
2020-02-20,212.130005,213.690002,208.279999,211.449997,206.408279,8531900
2020-02-21,209.899994,210.220001,207.419998,208.809998,203.831284,9231500
2020-02-24,197.889999,203.770004,194.009995,198.789993,194.050171,13316800
2020-02-25,198.789993,199.889999,187.720001,188.399994,183.907913,18539000
2020-02-26,190.000000,193.509995,187.029999,187.210007,182.746277,14214700
2020-02-27,182.119995,186.339996,180.000000,180.009995,175.717926,17536600
2020-02-28,173.789993,182.330002,172.979996,181.759995,177.426239,22659000
2020-03-02,186.320007,192.440002,183.100006,192.330002,187.744247,17434500
2020-03-03,193.199997,194.039993,184.500000,185.729996,181.301590,15226400
2020-03-04,190.360001,194.490005,186.169998,194.289993,189.657440,10789100
2020-03-05,191.240005,191.919998,185.639999,186.960007,182.502243,10106900
2020-03-06,183.539993,185.990005,179.979996,184.360001,179.964249,15183200
2020-03-09,171.210007,179.570007,168.309998,171.130005,167.049667,20486400
2020-03-10,179.470001,182.610001,171.880005,182.600006,178.246216,16119400
2020-03-11,177.649994,178.729996,170.199997,172.949997,168.826294,14598200
2020-03-12,158.500000,172.000000,156.990005,160.080002,156.263153,27467700
2020-03-13,168.720001,176.320007,162.210007,175.830002,171.637589,19948900
2020-03-16,151.139999,165.309998,147.979996,152.009995,148.385574,23692000
2020-03-17,155.750000,163.699997,149.250000,157.889999,154.125381,22298000
2020-03-18,148.460007,150.679993,139.800003,148.479996,144.939728,22787500
2020-03-19,146.919998,157.250000,141.470001,152.250000,148.619827,19362800
2020-03-20,154.820007,158.259995,145.669998,146.830002,143.329086,18692100
2020-03-23,141.330002,143.350006,133.929993,135.740005,132.503525,30344100
2020-03-24,144.839996,155.250000,143.580002,154.529999,150.845459,24488300
2020-03-25,159.320007,168.179993,153.580002,161.779999,157.922607,20619600
2020-03-26,162.080002,169.529999,161.789993,168.880005,164.853348,17062900
2020-03-27,161.080002,167.100006,158.149994,161.559998,157.707870,14950700
2020-03-30,161.039993,165.869995,160.690002,165.570007,161.622269,15714500
2020-03-31,166.429993,168.190002,160.539993,161.119995,157.278351,20613100
2020-04-01,156.320007,158.070007,151.419998,153.110001,149.459320,12595200
2020-04-02,152.529999,158.350006,151.289993,157.389999,153.637283,14051100
2020-04-03,155.559998,157.720001,150.600006,151.850006,148.229385,11994700
2020-04-06,160.020004,170.729996,158.250000,169.440002,165.399994,16479100
2020-04-07,177.759995,178.800003,168.100006,168.589996,164.570236,15379000
2020-04-08,171.009995,176.000000,167.929993,174.940002,170.768814,11146500
2020-04-09,176.270004,177.190002,172.850006,173.690002,169.548660,12231800
2020-04-13,172.259995,172.320007,166.149994,168.990005,164.960739,14043700
2020-04-14,173.089996,175.429993,170.830002,174.619995,170.456436,9980500
2020-04-15,168.699997,169.360001,164.949997,165.960007,162.002960,12118700
2020-04-16,167.110001,168.000000,159.800003,162.419998,158.547348,20308200
2020-04-17,169.649994,170.990005,164.949997,169.539993,165.497589,15375800
2020-04-20,167.330002,167.429993,163.199997,164.220001,160.304443,10505200
2020-04-21,162.000000,162.570007,159.149994,160.529999,156.702438,10562100
2020-04-22,164.660004,167.699997,162.919998,166.589996,162.617935,14502500
2020-04-23,167.880005,170.410004,166.210007,166.380005,162.412949,11411300
2020-04-24,168.440002,168.750000,164.009995,167.320007,163.330536,8391400
2020-04-27,168.649994,172.350006,168.550003,171.759995,167.664658,9903300
2020-04-28,175.000000,175.009995,170.380005,171.250000,167.166809,8614400
2020-04-29,176.850006,182.250000,176.100006,181.789993,177.455505,12862800
2020-04-30,181.779999,181.830002,177.660004,178.720001,174.458710,11331600
2020-05-01,174.449997,179.639999,174.270004,175.570007,171.383820,10109600
2020-05-04,172.949997,176.940002,171.720001,176.149994,171.950012,9386200
2020-05-05,179.089996,181.100006,178.259995,178.440002,174.185364,13513000
2020-05-06,179.720001,180.509995,177.880005,178.779999,174.517288,8540500
2020-05-07,181.750000,184.979996,181.710007,182.720001,178.363327,9262200
2020-05-08,185.029999,185.750000,183.619995,185.089996,180.676834,6470100
2020-05-11,183.869995,184.619995,181.429993,183.559998,179.183319,8683100
2020-05-12,183.559998,183.990005,179.369995,179.470001,175.190811,8219700
2020-05-13,178.500000,181.089996,175.039993,177.089996,173.157028,13377100
2020-05-14,175.940002,181.050003,173.820007,180.899994,176.882416,9695100
2020-05-15,179.979996,184.139999,178.869995,183.490005,179.414902,10785900
2020-05-18,188.000000,192.830002,187.470001,191.380005,187.129700,11802200
2020-05-19,191.139999,194.500000,189.229996,189.360001,185.154526,7446800
2020-05-20,193.000000,194.990005,192.410004,193.860001,189.554565,9545600
2020-05-21,193.500000,193.619995,190.020004,190.619995,186.386520,11338100
2020-05-22,191.000000,191.369995,189.229996,190.860001,186.621246,5807600
2020-05-26,195.800003,196.270004,192.759995,193.220001,188.928833,9662200
2020-05-27,194.309998,194.309998,188.520004,192.820007,188.537704,7650300
2020-05-28,193.539993,198.289993,192.710007,194.259995,189.945709,8352200
2020-05-29,194.500000,196.740005,193.279999,195.240005,190.903931,10211900
2020-06-01,194.710007,195.880005,193.520004,194.350006,190.033722,6011300
2020-06-02,195.940002,197.520004,194.919998,196.360001,191.999069,8462100
2020-06-03,198.000000,198.139999,195.570007,196.869995,192.497726,8879400
2020-06-04,195.979996,196.460007,193.119995,193.639999,189.339478,7829800
2020-06-05,196.199997,199.770004,195.479996,199.610001,195.176895,8561200
2020-06-08,199.580002,199.960007,197.130005,199.600006,195.167114,7628100
2020-06-09,198.360001,201.669998,198.240005,199.080002,194.658646,6892300
2020-06-10,199.899994,202.179993,198.949997,200.479996,196.027588,8405300
2020-06-11,195.139999,196.360001,188.750000,188.880005,184.685181,11974600
2020-06-12,194.210007,195.000000,187.850006,192.259995,187.990097,11706300
2020-06-15,187.000000,192.479996,186.210007,191.759995,187.501221,6752700
2020-06-16,196.860001,198.380005,191.800003,192.880005,188.596359,11057200
2020-06-17,193.660004,195.369995,193.059998,193.559998,189.261261,5968900
2020-06-18,192.600006,194.250000,192.110001,193.910004,189.603516,5803200
2020-06-19,196.889999,197.100006,191.369995,192.199997,187.931458,11483300
2020-06-22,191.990005,196.360001,191.289993,194.960007,190.630142,6674500
2020-06-23,196.250000,200.149994,195.820007,197.970001,193.573288,9866800
2020-06-24,197.020004,197.479996,190.690002,191.410004,187.159012,9453100
2020-06-25,191.100006,194.240005,189.899994,193.979996,189.671936,9936600
2020-06-26,193.100006,194.130005,189.080002,189.270004,185.066498,11836000
2020-06-29,189.910004,191.449997,187.300003,191.380005,187.129700,8020400
2020-06-30,191.490005,193.750000,190.160004,193.169998,188.879883,9040100
2020-07-01,193.850006,195.350006,192.660004,193.779999,189.476364,6394100
2020-07-02,196.000000,197.919998,195.000000,195.669998,191.324387,6299300
2020-07-06,198.729996,199.179993,195.679993,197.759995,193.367950,7292200
2020-07-07,196.809998,198.899994,193.809998,194.199997,189.887009,7660100
2020-07-08,195.080002,195.520004,193.119995,195.070007,190.737717,8368000
2020-07-09,195.000000,195.490005,189.949997,192.210007,187.941238,8548200
2020-07-10,191.649994,192.820007,189.440002,192.550003,188.273682,7674200
2020-07-13,193.610001,195.190002,188.699997,189.020004,184.822083,8564100
2020-07-14,189.500000,193.470001,187.179993,193.330002,189.036362,8003900
2020-07-15,195.229996,197.770004,194.500000,196.550003,192.184860,7681100
2020-07-16,195.330002,195.710007,192.520004,193.500000,189.202591,5064000
2020-07-17,194.830002,195.570007,193.119995,195.089996,190.757278,6395000
2020-07-20,194.740005,199.479996,193.669998,198.470001,194.062195,6985300
2020-07-21,200.000000,200.169998,195.679993,196.479996,192.116394,7218700
2020-07-22,196.479996,199.000000,196.250000,198.860001,194.443542,6823400
2020-07-23,198.440002,200.949997,196.429993,197.429993,193.045288,6106700
2020-07-24,195.669998,197.479996,194.029999,195.149994,190.815948,7160300
2020-07-27,195.160004,197.809998,194.199997,196.910004,192.536880,5604700
2020-07-28,197.690002,199.369995,196.710007,196.740005,192.370651,6897300
2020-07-29,193.089996,198.889999,193.050003,198.580002,194.169739,9471300
2020-07-30,195.199997,196.559998,192.119995,194.059998,189.750137,10499400
2020-07-31,194.419998,194.690002,189.440002,190.399994,186.171417,14180800
2020-08-03,191.800003,193.339996,190.210007,190.690002,186.455002,11405200
